weight,height,size
79,175.26,XXXL
61,170.18,XL
81,170.18,XXXL
60,170.18,L
56,165.1,S
63,167.64,M
58,167.64,XL
54,162.56,S
47,154.94,S
68,167.64,L
49,160.02,XXS
70,170.18,XL
48,154.94,S
61,170.18,L
61,167.64,XL
58,167.64,M
65,172.72,L
52,160.02,S
54,154.94,S
72,172.72,XL
68,177.8,M
58,170.18,XL
70,162.56,XXXL
61,170.18,XL
56,167.64,M
62,170.18,M
61,165.1,M
67,170.18,XL
48,152.4,XXS
70,177.8,XL
81,170.18,XXXL
74,172.72,XL
62,175.26,M
49,162.56,XXS
64,175.26,M
63,167.64,M
53,157.48,S
60,162.56,M
43,152.4,S
56,175.26,M
58,167.64,M
58,162.56,XL
99,165.1,XXXL
72,175.26,XL
65,167.64,L
58,165.1,S
54,162.56,M
79,167.64,XL
48,162.56,XXS
53,157.48,S
68,175.26,M
52,160.02,XXS
54,162.56,S
63,167.64,L
87,175.26,XXXL
67,170.18,XL
54,167.64,S
56,152.4,S
81,167.64,XXXL
59,175.26,S
51,152.4,S
58,172.72,L
70,177.8,XXXL
58,167.64,M
53,160.02,M
61,162.56,XXXL
68,175.26,S
63,170.18,XL
49,160.02,S
58,157.48,XL
49,157.48,S
45,157.48,XXS
53,175.26,S
50,160.02,XXS
61,165.1,XL
61,154.94,M
77,,XXXL
52,160.02,S
72,165.1,XXXL
56,152.4,M
90,167.64,XXXL
53,160.02,M
65,167.64,XL
61,154.94,L
61,175.26,M
79,167.64,XXXL
60,170.18,XXXL
46,154.94,XXS
68,154.94,XL
54,165.1,S
68,170.18,XL
58,162.56,L
55,172.72,S
71,160.02,XXXL
51,160.02,S
93,172.72,XXXL
56,160.02,M
54,167.64,XXS
61,165.1,L
54,162.56,S
54,167.64,M
68,167.64,XXXL
90,162.56,XXXL
74,167.64,XXXL
56,162.56,L
61,160.02,XL
53,162.56,M
58,165.1,S
56,160.02,M
56,160.02,M
51,165.1,M
74,167.64,XXXL
52,154.94,S
65,165.1,XXXL
65,162.56,XL
77,160.02,XXXL
63,165.1,XL
53,167.64,XXS
72,170.18,XXXL
68,162.56,L
61,157.48,XL
61,170.18,L
65,165.1,XL
63,167.64,XL
58,165.1,L
52,165.1,M
48,160.02,XXS
57,167.64,M
62,170.18,M
63,162.56,L
58,160.02,M
61,160.02,M
54,162.56,XL
68,157.48,XXXL
61,160.02,M
58,157.48,XL
49,160.02,XXS
52,162.56,S
43,152.4,XXS
58,165.1,S
65,170.18,L
54,162.56,S
54,162.56,S
74,162.56,XXXL
62,170.18,XL
54,177.8,S
50,167.64,XXS
48,157.48,S
54,157.48,M
55,160.02,XXS
53,157.48,XXS
62,170.18,XL
66,154.94,XXXL
79,160.02,XXXL
58,157.48,M
53,162.56,XXS
61,160.02,L
70,170.18,L
61,167.64,M
63,165.1,M
77,172.72,XL
50,165.1,S
65,157.48,L
77,175.26,XXXL
65,175.26,XL
52,154.94,S
52,,S
59,,S
102,170.18,XXXL
58,160.02,L
56,157.48,M
70,175.26,L
54,167.64,S
58,160.02,L
65,167.64,XL
74,167.64,XXXL
58,170.18,L
54,160.02,S
65,165.1,XXXL
58,170.18,M
58,162.56,M
77,177.8,XL
82,162.56,XXXL
72,157.48,XL
54,167.64,M
68,165.1,XXXL
74,162.56,XXXL
52,165.1,S
89,170.18,XXXL
49,157.48,XXS
72,160.02,XXXL
49,167.64,XXS
50,162.56,M
70,165.1,XXXL
68,167.64,L
54,157.48,S
55,162.56,S
86,177.8,XXXL
49,154.94,XXS
49,170.18,XXS
86,172.72,XXXL
58,162.56,XL
63,160.02,S
53,167.64,XXS
56,157.48,M
54,,M
68,160.02,XL
58,160.02,L
53,175.26,S
68,162.56,XL
68,170.18,XXXL
53,167.64,S
58,172.72,M
81,162.56,XXXL
79,167.64,XXXL
68,182.88,XL
61,167.64,M
49,154.94,S
63,167.64,M
63,162.56,L
53,157.48,S
61,167.64,M
58,165.1,M
70,167.64,XXXL
54,175.26,XXS
59,167.64,S
45,157.48,XXS
49,157.48,S
54,160.02,XXS
57,165.1,S
72,167.64,XL
58,170.18,S
74,157.48,XXXL
51,157.48,S
53,165.1,M
54,167.64,XXS
65,167.64,L
58,175.26,S
52,167.64,S
56,162.56,XXS
55,162.56,S
61,170.18,M
68,172.72,XXXL
63,167.64,M
44,152.4,XXS
58,167.64,M
54,170.18,L
54,162.56,S
65,170.18,L
59,157.48,M
63,165.1,L
58,162.56,S
49,162.56,M
48,162.56,XXS
56,157.48,M
56,172.72,M
58,167.64,XL
63,170.18,XL
58,160.02,M
72,180.34,XXXL
61,167.64,M
54,167.64,M
56,177.8,M
63,167.64,XL
49,154.94,XXS
57,170.18,M
49,162.56,S
58,162.56,M
68,172.72,XL
52,170.18,S
45,170.18,XXS
68,170.18,L
61,167.64,XL
86,165.1,XXXL
53,157.48,M
63,162.56,L
47,160.02,XXS
52,157.48,M
90,162.56,XXXL
55,157.48,M
54,157.48,XXS
81,167.64,XXXL
58,162.56,M
52,165.1,M
50,167.64,S
90,170.18,XXXL
62,162.56,L
72,170.18,XXXL
63,165.1,L
70,172.72,M
58,175.26,M
54,172.72,S
72,154.94,XXXL
56,165.1,M
71,172.72,XL
77,154.94,XL
58,162.56,S
57,167.64,S
54,160.02,XXS
63,167.64,L
52,170.18,S
72,157.48,XXXL
53,162.56,S
61,162.56,L
58,172.72,S
112,162.56,XXXL
56,162.56,M
70,165.1,XL
68,172.72,L
70,170.18,L
68,175.26,L
68,170.18,M
69,170.18,XXXL
104,167.64,XXXL
54,162.56,S
79,170.18,XXXL
54,170.18,S
52,165.1,S
58,167.64,M
72,162.56,XXXL
65,157.48,L
53,170.18,S
77,177.8,XL
59,170.18,S
97,162.56,XXXL
61,172.72,L
54,162.56,S
58,170.18,M
56,157.48,M
58,167.64,XXS
63,167.64,M
56,162.56,M
58,165.1,S
92,187.96,XXXL
58,167.64,M
83,170.18,XXXL
56,165.1,S
50,157.48,S
53,160.02,S
45,154.94,XXS
53,165.1,XXS
63,160.02,L
68,170.18,XL
58,162.56,M
65,170.18,XL
60,170.18,M
72,185.42,XL
56,170.18,M
47,154.94,M
63,167.64,L
72,170.18,XL
58,172.72,M
63,154.94,XL
56,172.72,M
52,157.48,S
74,175.26,XL
61,170.18,M
58,160.02,XXS
56,172.72,XXS
65,172.72,XL
65,167.64,M
60,172.72,M
54,170.18,S
54,167.64,XXS
65,170.18,M
58,165.1,M
72,157.48,XXXL
63,157.48,XL
49,157.48,XXS
55,167.64,S
65,170.18,M
68,160.02,XXXL
56,154.94,L
56,162.56,M
73,182.88,XXXL
52,152.4,S
63,160.02,XL
56,172.72,S
53,165.1,M
56,162.56,M
49,157.48,XXS
72,157.48,XL
77,172.72,XXXL
58,170.18,S
58,167.64,M
52,152.4,XXS
62,154.94,L
58,167.64,S
74,167.64,XXXL
63,170.18,M
75,170.18,M
68,170.18,XL
81,167.64,XXXL
61,177.8,M
52,165.1,XXS
53,160.02,S
58,154.94,M
65,157.48,XXXL
56,162.56,M
58,172.72,L
56,154.94,M
52,157.48,M
56,167.64,S
72,175.26,XXXL
70,165.1,L
65,180.34,L
58,162.56,M
65,167.64,L
70,175.26,XL
56,170.18,XXS
70,157.48,XXXL
53,160.02,XXS
52,172.72,S
55,170.18,M
63,172.72,L
63,162.56,XL
74,180.34,XXXL
90,157.48,XXXL
71,180.34,XXXL
60,172.72,L
81,162.56,XXXL
54,154.94,M
55,167.64,M
58,175.26,M
58,172.72,M
63,172.72,XL
56,162.56,M
55,154.94,M
88,172.72,XXXL
60,165.1,L
74,180.34,XL
54,160.02,M
71,175.26,XL
52,167.64,XXS
53,165.1,XXS
58,177.8,S
68,162.56,XL
71,177.8,XL
68,165.1,XXXL
72,165.1,XXXL
63,152.4,L
77,160.02,XXXL
63,165.1,L
62,160.02,L
56,162.56,M
73,177.8,XL
68,175.26,M
56,160.02,L
58,170.18,M
56,162.56,XXXL
65,154.94,XL
61,175.26,M
49,167.64,XXS
54,157.48,M
68,162.56,XXXL
79,177.8,L
72,182.88,XL
54,170.18,M
67,172.72,XL
73,177.8,XXXL
65,160.02,XXXL
65,162.56,XXXL
63,170.18,XL
58,167.64,M
63,172.72,XL
54,152.4,L
74,170.18,XXXL
55,160.02,M
81,165.1,XXXL
108,165.1,XXXL
50,172.72,M
52,157.48,S
62,149.86,M
56,157.48,S
86,175.26,XXXL
55,154.94,M
65,154.94,XXXL
68,172.72,XL
65,172.72,XL
90,170.18,XXXL
55,170.18,L
58,160.02,L
72,172.72,XL
68,152.4,XXXL
65,162.56,XL
61,172.72,M
59,160.02,M
54,165.1,S
72,175.26,L
56,172.72,M
58,162.56,M
69,160.02,XXXL
62,167.64,L
44,157.48,S
61,172.72,XL
53,157.48,S
81,157.48,XXXL
74,165.1,XXXL
56,165.1,M
48,157.48,XXS
68,177.8,XL
52,157.48,XXS
62,177.8,L
58,157.48,L
58,152.4,M
58,165.1,L
59,157.48,XL
52,157.48,XXS
77,170.18,XXXL
90,170.18,XXXL
68,170.18,L
53,157.48,S
49,167.64,S
58,162.56,XL
63,170.18,L
48,157.48,XXS
83,177.8,XXXL
63,162.56,XL
61,157.48,S
74,162.56,XXXL
74,162.56,XL
68,175.26,M
58,172.72,S
47,157.48,S
63,175.26,XL
68,170.18,XL
49,165.1,XXS
48,154.94,S
65,177.8,M
56,160.02,M
54,167.64,S
58,175.26,S
68,167.64,L
66,177.8,XL
68,165.1,XL
79,157.48,XL
68,162.56,XXXL
61,172.72,M
63,167.64,XL
63,172.72,M
58,170.18,S
52,165.1,S
58,170.18,XL
63,170.18,L
57,160.02,M
58,160.02,L
63,165.1,L
52,160.02,S
61,167.64,L
69,177.8,L
58,167.64,XL
53,165.1,S
67,162.56,XL
54,165.1,S
79,177.8,XXXL
57,160.02,M
54,162.56,M
65,157.48,XXXL
72,160.02,XL
54,172.72,S
72,160.02,XL
51,165.1,XXS
91,175.26,XXXL
65,172.72,XXXL
47,152.4,S
58,157.48,M
63,167.64,M
64,170.18,M
54,167.64,M
56,157.48,XXS
48,149.86,S
60,160.02,XL
65,167.64,XXXL
68,165.1,XL
99,165.1,XXXL
70,167.64,XXXL
61,160.02,XXXL
65,157.48,XXXL
65,165.1,L
72,162.56,XXXL
58,160.02,M
58,170.18,M
61,170.18,L
65,172.72,L
54,160.02,M
49,157.48,S
97,154.94,XXXL
70,165.1,L
69,167.64,XXXL
58,170.18,S
63,162.56,M
67,180.34,XL
52,165.1,S
61,157.48,L
61,165.1,M
52,160.02,S
77,177.8,XXXL
71,167.64,XXXL
47,157.48,XXS
58,170.18,M
43,157.48,S
58,165.1,M
52,167.64,XXS
79,157.48,XXXL
58,165.1,S
58,175.26,S
63,182.88,M
70,172.72,XXXL
58,165.1,L
56,162.56,S
65,172.72,L
61,152.4,L
83,167.64,XXXL
62,177.8,L
58,170.18,XL
76,180.34,XL
70,165.1,XL
77,177.8,XXXL
61,165.1,M
65,167.64,L
95,170.18,XXXL
70,167.64,S
49,160.02,S
52,170.18,S
65,167.64,L
65,162.56,XXXL
59,162.56,S
63,177.8,S
74,177.8,XXXL
63,167.64,M
70,167.64,XL
81,172.72,XXXL
52,162.56,S
72,177.8,XL
54,170.18,S
63,162.56,L
61,157.48,XL
49,154.94,S
54,165.1,M
53,170.18,S
54,154.94,S
72,160.02,L
72,160.02,XXXL
79,167.64,XXXL
54,170.18,S
61,167.64,M
52,157.48,M
63,160.02,M
52,149.86,M
56,160.02,M
68,170.18,XL
58,160.02,XXXL
77,165.1,XXXL
55,167.64,M
61,154.94,L
63,157.48,XL
56,165.1,S
54,162.56,S
53,152.4,M
58,167.64,S
58,157.48,S
58,162.56,L
55,157.48,M
54,157.48,S
52,162.56,XXS
47,157.48,L
61,162.56,M
63,154.94,M
64,170.18,L
65,175.26,M
56,165.1,L
65,167.64,XL
57,152.4,M
56,167.64,XXS
47,160.02,S
70,170.18,XXXL
58,160.02,M
70,175.26,XXXL
64,167.64,L
77,175.26,XXXL
52,160.02,S
61,177.8,L
63,170.18,M
70,165.1,XL
63,172.72,L
61,152.4,M
61,175.26,XL
70,165.1,XL
70,157.48,XXXL
68,170.18,XXXL
57,165.1,M
58,162.56,L
61,177.8,M
70,152.4,XXXL
54,162.56,L
58,162.56,M
51,,S
61,160.02,M
63,172.72,XL
67,165.1,L
61,165.1,L
61,160.02,S
77,167.64,XXXL
58,,L
58,162.56,M
51,165.1,S
67,172.72,XL
58,172.72,M
70,162.56,L
58,170.18,M
49,167.64,S
56,157.48,M
68,170.18,XL
61,177.8,M
58,182.88,M
74,167.64,XL
61,170.18,M
57,157.48,M
56,160.02,S
65,157.48,XL
83,157.48,XXXL
52,170.18,XXS
62,157.48,L
48,162.56,XXS
51,157.48,S
56,170.18,S
65,170.18,L
58,167.64,M
54,165.1,M
54,165.1,M
58,167.64,M
57,170.18,M
63,165.1,M
53,160.02,M
81,167.64,XXXL
56,157.48,M
57,165.1,L
58,170.18,XL
52,167.64,S
63,167.64,L
54,167.64,S
58,167.64,M
48,162.56,XXS
68,165.1,XL
56,160.02,M
47,154.94,S
52,165.1,S
50,162.56,XXS
81,175.26,XL
77,172.72,XXXL
54,167.64,S
61,165.1,M
47,154.94,XXS
74,162.56,XXXL
86,172.72,XXXL
56,177.8,M
63,177.8,M
74,172.72,XXXL
52,154.94,XXS
58,165.1,M
49,154.94,M
58,170.18,M
63,170.18,M
61,167.64,M
57,165.1,S
65,172.72,XL
60,157.48,XXXL
74,167.64,XXXL
72,154.94,XXXL
58,167.64,XXS
65,175.26,L
48,152.4,S
42,142.24,XXS
64,162.56,L
54,167.64,S
58,165.1,M
68,162.56,M
61,177.8,M
70,177.8,XL
54,154.94,S
70,172.72,XL
49,162.56,S
56,152.4,L
72,170.18,XL
54,167.64,L
63,167.64,XL
56,165.1,M
83,175.26,XXXL
72,177.8,XXXL
63,167.64,M
47,154.94,S
81,154.94,XXXL
58,167.64,XL
58,160.02,M
63,172.72,L
58,160.02,XL
58,170.18,XL
54,157.48,S
54,165.1,XXS
63,165.1,L
56,165.1,S
54,172.72,M
68,175.26,XXXL
49,165.1,XXS
68,172.72,XL
58,175.26,M
54,170.18,XXS
58,170.18,M
58,170.18,S
81,165.1,XXXL
68,175.26,XL
65,165.1,XL
60,175.26,S
77,162.56,XXXL
60,162.56,L
61,167.64,L
49,162.56,S
64,162.56,XL
58,165.1,XL
52,162.56,S
85,152.4,XXXL
57,160.02,XXXL
63,162.56,L
54,165.1,S
62,162.56,L
49,154.94,S
72,172.72,XXXL
56,165.1,S
54,162.56,M
68,165.1,XL
70,165.1,XL
53,170.18,S
58,172.72,M
63,172.72,L
99,172.72,XXXL
61,165.1,L
99,172.72,XXXL
56,160.02,S
86,165.1,XXXL
92,152.4,XXXL
70,177.8,L
60,157.48,L
56,162.56,M
54,175.26,M
79,170.18,XXXL
61,175.26,M
81,175.26,XL
57,154.94,S
77,175.26,XXXL
58,160.02,XL
53,154.94,M
72,175.26,XL
45,152.4,S
51,157.48,S
58,167.64,M
48,162.56,XXS
57,170.18,S
58,172.72,S
95,165.1,XXXL
52,165.1,S
56,170.18,M
77,160.02,XXXL
63,165.1,L
51,167.64,XXS
61,175.26,S
95,172.72,XXXL
62,160.02,L
52,165.1,M
47,157.48,XXS
79,162.56,XXXL
95,175.26,XXXL
61,160.02,L
99,172.72,XXXL
45,154.94,XXS
56,165.1,M
68,175.26,XL
95,180.34,XXXL
52,165.1,S
52,165.1,XXS
58,170.18,M
63,167.64,L
61,165.1,XL
62,172.72,L
54,152.4,S
54,152.4,XXS
61,170.18,L
86,172.72,XXXL
52,162.56,S
54,160.02,S
61,152.4,M
86,180.34,XXXL
72,,L
54,162.56,S
56,162.56,S
68,167.64,XXXL
58,165.1,M
56,157.48,S
56,167.64,XXS
54,170.18,S
77,172.72,XXXL
72,162.56,XXXL
61,172.72,L
54,170.18,S
68,170.18,L
57,167.64,S
54,152.4,M
61,157.48,XL
58,162.56,M
52,160.02,S
47,154.94,XXS
63,167.64,XXXL
49,167.64,XXS
52,160.02,XXS
56,170.18,XL
72,172.72,XXXL
54,167.64,M
53,160.02,XXS
54,172.72,S
60,162.56,XL
65,152.4,L
65,180.34,L
54,157.48,S
58,167.64,S
56,170.18,S
61,170.18,M
58,165.1,XL
61,172.72,L
52,149.86,XXS
72,170.18,XL
54,160.02,S
56,162.56,S
52,162.56,S
61,162.56,M
81,172.72,XXXL
53,157.48,S
61,160.02,M
58,170.18,XL
60,160.02,L
45,154.94,XXS
61,172.72,XL
74,180.34,XL
58,162.56,M
83,175.26,XXXL
48,154.94,XXS
58,157.48,S
63,172.72,XL
56,170.18,M
62,162.56,M
79,167.64,XXXL
62,165.1,L
71,162.56,XL
56,167.64,S
68,162.56,XL
56,165.1,S
49,157.48,XXS
54,175.26,M
79,170.18,XXXL
54,162.56,S
56,154.94,M
49,157.48,M
58,175.26,M
56,167.64,S
61,172.72,M
62,170.18,M
58,175.26,M
55,165.1,XXS
72,175.26,XXXL
58,172.72,S
70,167.64,XL
52,160.02,XXS
61,167.64,XXXL
54,165.1,XXS
69,167.64,XL
63,170.18,XL
65,172.72,S
72,167.64,XXXL
77,172.72,XXXL
70,157.48,XXXL
57,175.26,S
46,152.4,XXS
84,165.1,XL
86,175.26,XXXL
68,165.1,XL
71,170.18,XXXL
61,162.56,L
70,160.02,XXXL
65,162.56,XXXL
51,160.02,S
58,160.02,L
61,167.64,XXXL
50,160.02,S
72,165.1,L
61,152.4,M
53,172.72,XXS
54,160.02,M
58,160.02,M
53,160.02,S
63,170.18,L
58,165.1,XL
62,165.1,XL
56,172.72,M
68,177.8,XXXL
55,170.18,M
70,157.48,XXXL
54,165.1,S
106,160.02,XXXL
63,162.56,M
58,167.64,M
56,,S
64,172.72,XL
72,172.72,XL
62,165.1,L
74,165.1,XXXL
65,162.56,S
68,177.8,XL
95,193.04,XXXL
62,175.26,M
72,160.02,XXXL
63,175.26,S
58,170.18,S
86,172.72,XXXL
56,157.48,XL
64,162.56,XXXL
49,160.02,S
52,157.48,S
72,170.18,XXXL
63,160.02,L
58,167.64,L
58,162.56,M
68,177.8,L
47,157.48,S
65,162.56,L
48,165.1,S
63,172.72,XL
104,162.56,XXXL
83,160.02,XXXL
58,170.18,XL
68,172.72,XL
56,167.64,M
74,172.72,XXXL
52,170.18,S
68,170.18,M
67,165.1,XXXL
72,165.1,XXXL
54,165.1,XXS
72,165.1,XL
70,170.18,XXXL
54,162.56,S
78,165.1,XXXL
61,170.18,M
80,160.02,XXXL
52,165.1,XXS
59,165.1,L
104,160.02,XXXL
61,162.56,M
61,165.1,L
65,175.26,XL
48,157.48,XXS
68,177.8,XL
52,162.56,S
58,160.02,L
56,167.64,M
90,177.8,XXXL
47,157.48,S
68,175.26,L
63,170.18,XL
61,177.8,XXS
54,175.26,XXS
58,167.64,S
59,162.56,M
45,162.56,S
61,165.1,M
56,165.1,XXS
70,175.26,L
63,172.72,M
57,162.56,M
58,170.18,S
63,162.56,M
74,162.56,XL
61,162.56,XL
61,160.02,M
61,157.48,XXXL
55,170.18,XL
65,162.56,XL
56,165.1,M
52,154.94,M
61,165.1,M
47,162.56,XXS
59,167.64,S
53,157.48,XXS
52,162.56,S
79,185.42,XXXL
56,,L
77,182.88,XXXL
81,165.1,XXXL
70,172.72,XXXL
61,165.1,L
61,165.1,M
65,160.02,XXXL
74,162.56,XXXL
68,162.56,XXXL
53,165.1,M
86,177.8,XXXL
77,162.56,XXXL
74,177.8,XL
58,162.56,M
57,172.72,S
58,157.48,L
68,165.1,XXXL
68,172.72,XL
77,170.18,XXXL
50,170.18,S
50,162.56,XXS
63,170.18,XL
54,167.64,S
64,170.18,XL
50,154.94,M
68,172.72,L
47,162.56,XXS
58,165.1,S
61,172.72,M
61,165.1,M
52,152.4,S
56,162.56,M
68,157.48,XL
54,162.56,M
49,160.02,XXS
65,167.64,XL
52,160.02,S
56,172.72,M
65,175.26,L
74,172.72,XXXL
61,162.56,M
74,172.72,XL
50,157.48,XXS
74,165.1,XXXL
81,162.56,XL
70,167.64,XXXL
74,162.56,XL
72,157.48,XXXL
56,157.48,XXS
81,180.34,XXXL
55,165.1,M
61,160.02,M
45,162.56,XL
90,170.18,XXXL
62,160.02,L
54,160.02,S
56,154.94,S
68,154.94,XXXL
58,165.1,S
68,160.02,XXXL
61,167.64,L
77,175.26,XXXL
52,160.02,XXS
61,157.48,M
63,162.56,XL
57,160.02,M
63,170.18,M
52,162.56,S
58,160.02,L
63,172.72,M
61,175.26,M
63,170.18,XL
52,157.48,S
58,162.56,M
68,175.26,XL
61,162.56,M
72,167.64,XXXL
58,170.18,M
58,160.02,XL
52,157.48,M
63,157.48,XL
63,177.8,XL
62,172.72,S
52,160.02,XXS
49,160.02,XXS
58,162.56,XL
56,160.02,S
53,157.48,M
63,172.72,L
53,160.02,XXS
52,165.1,S
72,167.64,XXXL
58,160.02,S
64,,M
58,170.18,M
53,165.1,S
90,170.18,XXXL
63,162.56,XXXL
58,167.64,M
52,165.1,S
49,160.02,S
58,170.18,S
74,160.02,XXXL
45,152.4,XXS
54,167.64,XXS
61,165.1,M
56,172.72,M
63,172.72,L
63,172.72,L
61,165.1,L
50,162.56,S
47,162.56,XXS
63,177.8,M
55,172.72,S
64,175.26,M
56,167.64,M
58,165.1,XL
54,152.4,M
56,167.64,M
56,162.56,S
70,177.8,XL
65,157.48,XL
86,157.48,XXXL
56,162.56,M
61,165.1,L
53,167.64,M
65,162.56,L
54,170.18,L
69,167.64,XXXL
65,172.72,L
83,162.56,XXXL
65,170.18,M
74,180.34,XXXL
54,165.1,S
62,177.8,L
63,165.1,XL
70,165.1,XL
54,167.64,M
68,180.34,XL
50,154.94,S
56,167.64,S
56,167.64,M
83,172.72,XXXL
64,167.64,XL
58,160.02,M
68,177.8,XL
74,177.8,XXXL
57,162.56,S
54,157.48,S
53,172.72,S
63,172.72,L
65,167.64,XL
48,157.48,XXS
48,162.56,S
59,170.18,L
90,172.72,XXXL
83,167.64,XXXL
49,170.18,XXS
72,172.72,XL
68,165.1,XXXL
56,162.56,XXS
61,160.02,L
61,154.94,L
65,165.1,L
70,162.56,XXXL
61,170.18,L
56,160.02,S
70,175.26,L
52,157.48,S
58,172.72,M
55,172.72,L
59,160.02,M
67,170.18,L
72,172.72,XL
58,157.48,M
63,162.56,XXXL
63,170.18,L
61,167.64,M
63,160.02,XXS
61,170.18,M
63,157.48,M
61,165.1,XL
56,167.64,M
54,167.64,M
55,157.48,S
72,175.26,XL
60,177.8,L
63,170.18,L
75,162.56,M
65,172.72,L
63,162.56,XL
52,160.02,M
58,172.72,M
68,172.72,XL
68,175.26,M
52,162.56,XXS
72,165.1,XL
54,154.94,L
53,165.1,M
54,167.64,S
86,160.02,XXXL
57,172.72,M
56,172.72,M
62,175.26,M
90,175.26,XXXL
72,167.64,XXXL
56,162.56,S
57,160.02,M
46,160.02,S
77,172.72,XXXL
51,162.56,S
64,167.64,L
58,162.56,M
63,180.34,XL
58,154.94,L
68,167.64,XXXL
58,175.26,S
61,170.18,S
56,167.64,M
53,165.1,S
46,157.48,XXS
61,170.18,M
54,167.64,S
77,177.8,XXXL
56,165.1,M
54,162.56,XXS
61,167.64,M
108,162.56,XXXL
54,154.94,S
74,177.8,XXXL
54,165.1,M
72,165.1,XXXL
56,172.72,S
50,157.48,XXS
45,147.32,XXS
53,162.56,S
61,170.18,M
58,165.1,L
81,165.1,XXXL
49,157.48,XXS
63,165.1,XL
53,160.02,S
58,175.26,S
63,172.72,M
77,170.18,XXXL
58,160.02,M
52,154.94,S
92,167.64,M
70,175.26,XXXL
65,167.64,L
57,172.72,M
58,165.1,XXXL
56,162.56,S
59,167.64,M
88,162.56,XXXL
59,172.72,M
49,165.1,S
52,154.94,S
66,175.26,L
56,172.72,S
63,170.18,M
63,165.1,XL
104,162.56,XXXL
63,165.1,L
61,167.64,M
72,162.56,XXXL
54,177.8,S
60,,M
56,162.56,L
61,177.8,S
63,172.72,L
70,182.88,L
77,157.48,XXXL
77,180.34,XXXL
61,170.18,L
63,162.56,XL
58,175.26,M
54,157.48,M
70,167.64,L
90,170.18,XXXL
79,160.02,XXXL
79,177.8,XXXL
65,172.72,XL
61,162.56,L
56,167.64,M
52,167.64,XXS
58,170.18,S
58,170.18,M
68,167.64,XXXL
58,170.18,M
53,172.72,S
70,170.18,XXXL
56,165.1,S
52,170.18,S
52,157.48,XXS
56,160.02,S
51,162.56,XXS
52,157.48,XXS
53,157.48,M
68,165.1,XL
61,152.4,L
56,167.64,M
95,175.26,XXXL
62,170.18,XL
65,172.72,M
52,157.48,S
56,162.56,M
54,157.48,S
49,165.1,XXS
61,165.1,XL
65,162.56,L
68,172.72,M
63,177.8,M
56,167.64,M
74,162.56,XXXL
54,167.64,S
55,170.18,S
56,162.56,M
50,160.02,XXS
63,160.02,XL
63,165.1,L
45,149.86,S
56,177.8,S
62,170.18,L
61,177.8,M
61,175.26,M
53,170.18,S
61,160.02,M
55,160.02,M
58,167.64,M
74,167.64,XL
65,172.72,L
79,162.56,XXXL
61,157.48,L
61,170.18,L
61,162.56,XL
51,162.56,XXS
63,175.26,L
51,162.56,S
57,162.56,S
62,170.18,L
62,170.18,L
67,154.94,L
63,180.34,L
47,157.48,XXS
56,165.1,S
58,154.94,M
54,160.02,M
68,172.72,L
74,175.26,XXXL
54,165.1,M
63,177.8,XL
56,172.72,XXS
61,175.26,M
64,167.64,L
46,160.02,S
68,167.64,XXXL
72,175.26,XL
55,170.18,S
56,167.64,S
52,157.48,S
58,157.48,M
58,160.02,L
58,157.48,L
61,157.48,L
68,175.26,XXXL
72,160.02,XXXL
58,170.18,S
63,167.64,L
70,172.72,XL
63,170.18,M
52,162.56,XXS
54,172.72,XXS
61,162.56,M
68,167.64,XL
61,167.64,M
63,172.72,L
48,160.02,S
58,160.02,M
58,160.02,M
56,170.18,M
56,160.02,M
63,167.64,M
74,172.72,XXXL
53,165.1,S
52,152.4,XXS
59,165.1,M
52,154.94,M
70,177.8,XL
70,167.64,XL
49,160.02,XXS
74,165.1,XL
61,172.72,L
55,157.48,L
59,162.56,S
52,172.72,S
49,160.02,S
51,157.48,S
45,162.56,XXS
47,152.4,XXS
81,157.48,XXXL
55,167.64,S
54,152.4,S
54,172.72,S
61,162.56,M
52,154.94,S
70,167.64,XXXL
60,167.64,S
68,167.64,XL
51,160.02,M
49,157.48,XXS
55,154.94,XXS
73,167.64,XXXL
68,160.02,XXXL
50,160.02,M
61,165.1,M
57,165.1,M
55,170.18,M
61,162.56,L
58,162.56,M
54,165.1,S
58,175.26,M
74,175.26,XL
63,165.1,L
58,165.1,XXXL
63,170.18,XXXL
74,167.64,XL
65,160.02,M
61,172.72,S
61,167.64,S
67,167.64,XXXL
49,157.48,XXS
63,162.56,XL
72,175.26,XL
65,162.56,L
52,167.64,XXS
63,162.56,L
58,162.56,M
61,172.72,S
63,162.56,S
52,152.4,XXS
63,162.56,L
56,170.18,S
77,172.72,XXXL
58,157.48,L
61,167.64,L
54,165.1,M
56,172.72,S
52,160.02,S
65,165.1,XL
54,167.64,S
70,172.72,XXXL
58,170.18,L
54,170.18,M
63,165.1,XXXL
58,167.64,M
66,170.18,XXXL
65,175.26,L
56,154.94,M
52,157.48,XXS
51,167.64,S
58,162.56,M
54,167.64,S
63,170.18,XL
45,154.94,XXS
63,177.8,M
49,162.56,XXS
63,170.18,XL
77,170.18,XXXL
52,165.1,S
68,157.48,XL
67,167.64,XXXL
62,162.56,M
58,165.1,L
56,165.1,S
102,167.64,XXXL
72,175.26,XL
60,170.18,M
56,162.56,S
58,165.1,L
72,175.26,XXXL
53,160.02,S
58,160.02,M
56,165.1,S
81,165.1,XXXL
72,170.18,L
58,157.48,XXXL
58,165.1,M
